timestamp,status,confidence,typing_speed,avg_hold_time,avg_flight_time,mouse_speed,total_clicks,alert
2026-08-10 12:03:27,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,129.955,0,True
2026-08-10 12:03:32,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,1961.392,0,True
2026-08-10 12:09:38,Authenticated ✓,0.91,9.6333,187.37423419952393,0.0,681.3799,2,False
2026-08-10 12:09:43,Authenticated ✓,0.9033,0.0,0.0,0.0,158.7675,2,False
2026-08-10 12:09:48,Authenticated ✓,0.9633,0.6854,165.5606428782145,1459.1578642527263,446.9122,2,False
2026-08-10 12:09:53,Authenticated ✓,0.9,3.6468,78.1678557395935,288.2283528645833,172.7336,2,False
2026-08-10 12:09:58,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,867.4339,0,True
2026-08-10 12:10:03,Authenticated ✓,0.94,1.8575,123.73232841491699,705.1018476486206,264.6202,2,False
2026-08-10 12:10:08,Authenticated ✓,0.9,4.5002,94.37565803527832,177.1971583366394,461.9534,4,False
2026-08-10 12:10:14,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,317.3307,0,True
2026-08-10 12:10:19,Authenticated ✓,0.9033,0.0,0.0,0.0,471.5142,4,False
2026-08-10 12:10:24,Low Confidence - Monitoring,0.88,1.0742,263.38058710098267,1849.614938100179,0.0,0,True
2026-08-10 12:10:29,Authenticated ✓,0.9533,0.9163,79.26785945892334,1376.1293093363445,397.7499,2,False
2026-08-10 12:10:34,Authenticated ✓,0.95,1.832,73.24755191802979,654.5773347218832,787.6126,2,False
2026-08-10 12:10:39,Authenticated ✓,0.92,4.1048,70.1438585917155,222.19929695129395,746.0708,2,False
2026-08-10 12:10:44,Authenticated ✓,0.9,2.2335,74.91310437520345,598.9648103713989,567.5223,2,False
2026-08-10 12:10:49,Authenticated ✓,0.9,4.0177,68.03782780965169,232.14292526245117,572.9157,2,False
2026-08-10 12:10:54,Authenticated ✓,0.9033,0.0,0.0,0.0,602.7426,2,False
2026-08-10 12:10:59,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,756.2228,0,True
2026-08-10 12:11:04,Low Confidence - Monitoring,0.8933,0.0,0.0,0.0,1652.2783,2,True
2026-08-10 12:11:09,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,705.1129,0,True
2026-08-10 12:11:14,Low Confidence - Monitoring,0.78,0.0,0.0,0.0,1900.6731,0,True
2026-08-10 12:11:19,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,756.3344,0,True
2026-08-10 12:11:24,Authenticated ✓,0.9033,0.0,0.0,0.0,651.638,2,False
2026-08-10 12:11:29,Authenticated ✓,0.92,2.8624,73.52860768636067,446.61784172058105,962.91,2,False
2026-08-10 12:11:34,Authenticated ✓,0.9,4.6977,67.3533280690511,188.8552188873291,421.9523,2,False
2026-08-10 12:11:39,Authenticated ✓,0.9033,0.0,0.0,0.0,1077.6786,2,False
2026-08-10 12:11:44,Authenticated ✓,0.9033,0.0,0.0,0.0,691.2127,2,False
2026-08-10 12:11:50,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,477.773,0,True
2026-08-10 12:11:55,Authenticated ✓,0.9033,0.0,0.0,0.0,867.5023,2,False
2026-08-10 12:12:00,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,537.181,0,True
2026-08-10 12:12:05,Authenticated ✓,0.9333,0.0,0.0,0.0,1786.3764,2,False
2026-08-10 12:16:45,Authenticated ✓,0.91,19.5456,332.78086071922667,0.0,649.3777,2,False
2026-08-10 12:16:50,Authenticated ✓,0.91,4.2312,156.83809916178384,205.40964603424072,211.2571,3,False
2026-08-10 12:16:55,Authenticated ✓,0.9,4.1039,67.97544161478679,224.15881156921387,425.9296,1,False
2026-08-10 12:17:00,Authenticated ✓,0.9033,0.0,0.0,0.0,629.8577,2,False
2026-08-10 12:17:06,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,785.5285,0,True
2026-08-10 12:17:11,Low Confidence - Monitoring,0.81,0.0,0.0,0.0,1260.2031,0,True
2026-08-10 12:17:31,Low Confidence - Monitoring,0.84,0.7183,199.58150386810303,2570.8231925964355,0.0,0,True
2026-08-10 12:17:36,Low Confidence - Monitoring,0.75,0.0,0.0,0.0,557.3115,0,True
2026-08-10 12:17:41,Authenticated ✓,0.9033,0.0,0.0,0.0,741.4648,2,False
2026-08-10 12:17:46,Low Confidence - Monitoring,0.8933,0.0,0.0,0.0,1080.6353,2,True
2026-08-10 12:17:51,Low Confidence - Monitoring,0.8,0.0,0.0,0.0,1431.2426,0,True
2026-08-10 12:17:56,Low Confidence - Monitoring,0.8933,0.0,0.0,0.0,944.7676,2,True
